Execution ID:		aad3ee0a-5143-4e53-a1b1-200d79ca9696
Backend:			tracemalloc
Precision:			0.0001s
Input Metadata:		num_elements=10000000
Function:			consume_large_memory

TIME 1713483612.993862		CURRENT 25.325851440429688 mb		PEAK 25.325851440429688 mb
TIME 1713483612.9992676		CURRENT 26.39867401123047 mb		PEAK 26.39867401123047 mb
TIME 1713483613.004654		CURRENT 26.67790985107422 mb		PEAK 26.67790985107422 mb
TIME 1713483613.010013		CURRENT 26.910545349121094 mb		PEAK 26.910545349121094 mb
TIME 1713483613.0154006		CURRENT 27.15135955810547 mb		PEAK 27.15135955810547 mb
TIME 1713483613.02079		CURRENT 27.395713806152344 mb		PEAK 27.395713806152344 mb
TIME 1713483613.0261347		CURRENT 27.654327392578125 mb		PEAK 27.654327392578125 mb
TIME 1713483613.031811		CURRENT 27.907791137695312 mb		PEAK 27.907791137695312 mb
TIME 1713483613.0371668		CURRENT 28.167137145996094 mb		PEAK 28.167137145996094 mb
TIME 1713483613.0424736		CURRENT 28.430442810058594 mb		PEAK 28.430442810058594 mb
TIME 1713483613.0478208		CURRENT 29.5733642578125 mb		PEAK 29.5733642578125 mb
TIME 1713483613.0532324		CURRENT 29.82300567626953 mb		PEAK 29.82300567626953 mb
TIME 1713483613.058589		CURRENT 30.06798553466797 mb		PEAK 30.06798553466797 mb
TIME 1713483613.0641174		CURRENT 30.305160522460938 mb		PEAK 30.305160522460938 mb
TIME 1713483613.0695624		CURRENT 30.46380615234375 mb		PEAK 30.46380615234375 mb
TIME 1713483613.0748994		CURRENT 30.70880889892578 mb		PEAK 30.70880889892578 mb
TIME 1713483613.0803118		CURRENT 30.97198486328125 mb		PEAK 30.97198486328125 mb
TIME 1713483613.0857816		CURRENT 31.252235412597656 mb		PEAK 31.252235412597656 mb
TIME 1713483613.0911028		CURRENT 31.531227111816406 mb		PEAK 31.531227111816406 mb
TIME 1713483613.0964766		CURRENT 31.799415588378906 mb		PEAK 31.799415588378906 mb
TIME 1713483613.101849		CURRENT 32.062896728515625 mb		PEAK 32.062896728515625 mb
TIME 1713483613.1140978		CURRENT 32.067596435546875 mb		PEAK 32.067596435546875 mb
TIME 1713483613.1195033		CURRENT 33.31355285644531 mb		PEAK 33.31355285644531 mb
TIME 1713483613.1248517		CURRENT 33.5902099609375 mb		PEAK 33.5902099609375 mb
TIME 1713483613.130238		CURRENT 33.86638641357422 mb		PEAK 33.86638641357422 mb
TIME 1713483613.1356475		CURRENT 34.13970184326172 mb		PEAK 34.13970184326172 mb
TIME 1713483613.1409764		CURRENT 34.41377258300781 mb		PEAK 34.41377258300781 mb
TIME 1713483613.146333		CURRENT 34.68866729736328 mb		PEAK 34.68866729736328 mb
TIME 1713483613.1517282		CURRENT 34.95191192626953 mb		PEAK 34.95191192626953 mb
TIME 1713483613.1570978		CURRENT 35.230674743652344 mb		PEAK 35.230674743652344 mb
TIME 1713483613.1624768		CURRENT 35.512046813964844 mb		PEAK 35.512046813964844 mb
TIME 1713483613.1679108		CURRENT 35.7880859375 mb		PEAK 35.7880859375 mb
TIME 1713483613.1732285		CURRENT 36.03228759765625 mb		PEAK 36.03228759765625 mb
TIME 1713483613.1785636		CURRENT 37.439239501953125 mb		PEAK 37.439239501953125 mb
TIME 1713483613.1839528		CURRENT 37.712120056152344 mb		PEAK 37.712120056152344 mb
TIME 1713483613.1893768		CURRENT 37.977516174316406 mb		PEAK 37.977516174316406 mb
TIME 1713483613.1948261		CURRENT 38.24095916748047 mb		PEAK 38.24095916748047 mb
TIME 1713483613.200274		CURRENT 38.46028137207031 mb		PEAK 38.46028137207031 mb
TIME 1713483613.2056644		CURRENT 38.67937469482422 mb		PEAK 38.67937469482422 mb
TIME 1713483613.2111824		CURRENT 38.93785858154297 mb		PEAK 38.93785858154297 mb
TIME 1713483613.2165658		CURRENT 39.17356872558594 mb		PEAK 39.17356872558594 mb
TIME 1713483613.2219076		CURRENT 39.404701232910156 mb		PEAK 39.404701232910156 mb
TIME 1713483613.2273018		CURRENT 39.675315856933594 mb		PEAK 39.675315856933594 mb
TIME 1713483613.2327292		CURRENT 39.93409729003906 mb		PEAK 39.93409729003906 mb
TIME 1713483613.2380931		CURRENT 40.182762145996094 mb		PEAK 40.182762145996094 mb
TIME 1713483613.2434847		CURRENT 40.32231903076172 mb		PEAK 40.32231903076172 mb
TIME 1713483613.2489142		CURRENT 40.475013732910156 mb		PEAK 40.475013732910156 mb
TIME 1713483613.2544312		CURRENT 40.538124084472656 mb		PEAK 40.538124084472656 mb
TIME 1713483613.2598207		CURRENT 40.680450439453125 mb		PEAK 40.680450439453125 mb
TIME 1713483613.2652476		CURRENT 42.089195251464844 mb		PEAK 42.089195251464844 mb
TIME 1713483613.2707212		CURRENT 42.201332092285156 mb		PEAK 42.201332092285156 mb
TIME 1713483613.2760975		CURRENT 42.369544982910156 mb		PEAK 42.369544982910156 mb
TIME 1713483613.2814755		CURRENT 42.58747100830078 mb		PEAK 42.58747100830078 mb
TIME 1713483613.286919		CURRENT 42.80937957763672 mb		PEAK 42.80937957763672 mb
TIME 1713483613.2922852		CURRENT 43.019065856933594 mb		PEAK 43.019065856933594 mb
TIME 1713483613.29775		CURRENT 43.15782165527344 mb		PEAK 43.15782165527344 mb
TIME 1713483613.303226		CURRENT 43.371482849121094 mb		PEAK 43.371482849121094 mb
TIME 1713483613.3086321		CURRENT 43.59703063964844 mb		PEAK 43.59703063964844 mb
TIME 1713483613.3140342		CURRENT 43.72809600830078 mb		PEAK 43.72809600830078 mb
TIME 1713483613.319445		CURRENT 43.992828369140625 mb		PEAK 43.992828369140625 mb
TIME 1713483613.3248525		CURRENT 44.17072296142578 mb		PEAK 44.17072296142578 mb
TIME 1713483613.3302355		CURRENT 44.43749237060547 mb		PEAK 44.43749237060547 mb
TIME 1713483613.3355758		CURRENT 44.71266174316406 mb		PEAK 44.71266174316406 mb
TIME 1713483613.3408983		CURRENT 44.987945556640625 mb		PEAK 44.987945556640625 mb
TIME 1713483613.3462152		CURRENT 45.258262634277344 mb		PEAK 45.258262634277344 mb
TIME 1713483613.3515577		CURRENT 45.516082763671875 mb		PEAK 45.516082763671875 mb
TIME 1713483613.3568854		CURRENT 45.778709411621094 mb		PEAK 45.778709411621094 mb
TIME 1713483613.3622146		CURRENT 47.47871398925781 mb		PEAK 47.47871398925781 mb
TIME 1713483613.3675287		CURRENT 47.72801971435547 mb		PEAK 47.72801971435547 mb
TIME 1713483613.3728492		CURRENT 48.004310607910156 mb		PEAK 48.004310607910156 mb
TIME 1713483613.3781176		CURRENT 48.28911590576172 mb		PEAK 48.28911590576172 mb
TIME 1713483613.383448		CURRENT 48.566070556640625 mb		PEAK 48.566070556640625 mb
TIME 1713483613.3891234		CURRENT 48.85680389404297 mb		PEAK 48.85680389404297 mb
TIME 1713483613.3944528		CURRENT 49.10608673095703 mb		PEAK 49.10608673095703 mb
TIME 1713483613.3998091		CURRENT 49.33477020263672 mb		PEAK 49.33477020263672 mb
TIME 1713483613.4051478		CURRENT 49.603736877441406 mb		PEAK 49.603736877441406 mb
TIME 1713483613.410486		CURRENT 49.88128662109375 mb		PEAK 49.88128662109375 mb
TIME 1713483613.4159656		CURRENT 50.14569854736328 mb		PEAK 50.14569854736328 mb
TIME 1713483613.4214258		CURRENT 50.392578125 mb		PEAK 50.392578125 mb
TIME 1713483613.426818		CURRENT 50.662872314453125 mb		PEAK 50.662872314453125 mb
TIME 1713483613.4321735		CURRENT 50.899818420410156 mb		PEAK 50.899818420410156 mb
TIME 1713483613.4376361		CURRENT 51.15077209472656 mb		PEAK 51.15077209472656 mb
TIME 1713483613.4431014		CURRENT 51.398292541503906 mb		PEAK 51.398292541503906 mb
TIME 1713483613.4485323		CURRENT 53.26238250732422 mb		PEAK 53.26238250732422 mb
TIME 1713483613.4540029		CURRENT 53.50635528564453 mb		PEAK 53.50635528564453 mb
TIME 1713483613.459336		CURRENT 53.76392364501953 mb		PEAK 53.76392364501953 mb
TIME 1713483613.4647648		CURRENT 53.97905731201172 mb		PEAK 53.97905731201172 mb
TIME 1713483613.4700859		CURRENT 54.23035430908203 mb		PEAK 54.23035430908203 mb
TIME 1713483613.4754024		CURRENT 54.485862731933594 mb		PEAK 54.485862731933594 mb
TIME 1713483613.4808013		CURRENT 54.63926696777344 mb		PEAK 54.63926696777344 mb
TIME 1713483613.4862912		CURRENT 54.90777587890625 mb		PEAK 54.90777587890625 mb
TIME 1713483613.4916782		CURRENT 55.16864013671875 mb		PEAK 55.16864013671875 mb
TIME 1713483613.4970193		CURRENT 55.429710388183594 mb		PEAK 55.429710388183594 mb
TIME 1713483613.5024128		CURRENT 55.685218811035156 mb		PEAK 55.685218811035156 mb
TIME 1713483613.5077534		CURRENT 55.93731689453125 mb		PEAK 55.93731689453125 mb
TIME 1713483613.5130894		CURRENT 56.202301025390625 mb		PEAK 56.202301025390625 mb
TIME 1713483613.5185142		CURRENT 56.453826904296875 mb		PEAK 56.453826904296875 mb
TIME 1713483613.5238543		CURRENT 56.682464599609375 mb		PEAK 56.682464599609375 mb
TIME 1713483613.5292177		CURRENT 56.93762969970703 mb		PEAK 56.93762969970703 mb
TIME 1713483613.5345619		CURRENT 57.21343994140625 mb		PEAK 57.21343994140625 mb
TIME 1713483613.5399315		CURRENT 57.49461364746094 mb		PEAK 57.49461364746094 mb
TIME 1713483613.5452464		CURRENT 57.76946258544922 mb		PEAK 57.76946258544922 mb
TIME 1713483613.5506814		CURRENT 57.982032775878906 mb		PEAK 57.982032775878906 mb
TIME 1713483613.5560768		CURRENT 60.056846618652344 mb		PEAK 60.056846618652344 mb
TIME 1713483613.561436		CURRENT 60.324806213378906 mb		PEAK 60.324806213378906 mb
TIME 1713483613.5668383		CURRENT 60.60615539550781 mb		PEAK 60.60615539550781 mb
TIME 1713483613.5722125		CURRENT 60.870521545410156 mb		PEAK 60.870521545410156 mb
TIME 1713483613.5775833		CURRENT 61.1356201171875 mb		PEAK 61.1356201171875 mb
TIME 1713483613.5829842		CURRENT 61.385520935058594 mb		PEAK 61.385520935058594 mb
TIME 1713483613.5883987		CURRENT 61.578453063964844 mb		PEAK 61.578453063964844 mb
TIME 1713483613.593826		CURRENT 61.801551818847656 mb		PEAK 61.801551818847656 mb
TIME 1713483613.5992486		CURRENT 62.053993225097656 mb		PEAK 62.053993225097656 mb
TIME 1713483613.604576		CURRENT 62.304168701171875 mb		PEAK 62.304168701171875 mb
TIME 1713483613.609914		CURRENT 62.569129943847656 mb		PEAK 62.569129943847656 mb
TIME 1713483613.6152806		CURRENT 62.82550811767578 mb		PEAK 62.82550811767578 mb
TIME 1713483613.620639		CURRENT 63.071746826171875 mb		PEAK 63.071746826171875 mb
TIME 1713483613.6259403		CURRENT 63.325172424316406 mb		PEAK 63.325172424316406 mb
TIME 1713483613.6312788		CURRENT 63.57841491699219 mb		PEAK 63.57841491699219 mb
TIME 1713483613.636751		CURRENT 63.81391906738281 mb		PEAK 63.81391906738281 mb
TIME 1713483613.6421223		CURRENT 64.07423400878906 mb		PEAK 64.07423400878906 mb
TIME 1713483613.647417		CURRENT 64.3320083618164 mb		PEAK 64.3320083618164 mb
TIME 1713483613.6751351		CURRENT 64.34881591796875 mb		PEAK 64.34881591796875 mb
TIME 1713483613.6805646		CURRENT 64.62176513671875 mb		PEAK 64.62176513671875 mb
TIME 1713483613.6859968		CURRENT 64.86786651611328 mb		PEAK 64.86786651611328 mb
TIME 1713483613.6913989		CURRENT 65.14115905761719 mb		PEAK 65.14115905761719 mb
TIME 1713483613.6967094		CURRENT 67.46085357666016 mb		PEAK 67.46085357666016 mb
TIME 1713483613.7020879		CURRENT 67.7288589477539 mb		PEAK 67.7288589477539 mb
TIME 1713483613.7074466		CURRENT 67.99537658691406 mb		PEAK 67.99537658691406 mb
TIME 1713483613.7127454		CURRENT 68.26307678222656 mb		PEAK 68.26307678222656 mb
TIME 1713483613.7180948		CURRENT 68.50906372070312 mb		PEAK 68.50906372070312 mb
TIME 1713483613.7234092		CURRENT 68.77713775634766 mb		PEAK 68.77713775634766 mb
TIME 1713483613.728904		CURRENT 68.97112274169922 mb		PEAK 68.97112274169922 mb
TIME 1713483613.734367		CURRENT 69.22976684570312 mb		PEAK 69.22976684570312 mb
TIME 1713483613.7397003		CURRENT 69.48403930664062 mb		PEAK 69.48403930664062 mb
TIME 1713483613.7449899		CURRENT 69.73313903808594 mb		PEAK 69.73313903808594 mb
TIME 1713483613.7503467		CURRENT 69.96685791015625 mb		PEAK 69.96685791015625 mb
TIME 1713483613.7556694		CURRENT 70.23355865478516 mb		PEAK 70.23355865478516 mb
TIME 1713483613.760946		CURRENT 70.49691772460938 mb		PEAK 70.49691772460938 mb
TIME 1713483613.7662468		CURRENT 70.75922393798828 mb		PEAK 70.75922393798828 mb
TIME 1713483613.7715647		CURRENT 71.02056884765625 mb		PEAK 71.02056884765625 mb
TIME 1713483613.776875		CURRENT 71.29170989990234 mb		PEAK 71.29170989990234 mb
TIME 1713483613.7822185		CURRENT 71.57173156738281 mb		PEAK 71.57173156738281 mb
TIME 1713483613.787719		CURRENT 71.84033203125 mb		PEAK 71.84033203125 mb
TIME 1713483613.7931178		CURRENT 72.10799407958984 mb		PEAK 72.10799407958984 mb
TIME 1713483613.7984807		CURRENT 72.36588287353516 mb		PEAK 72.36588287353516 mb
TIME 1713483613.8040295		CURRENT 72.62532806396484 mb		PEAK 72.62532806396484 mb
TIME 1713483613.8095272		CURRENT 72.89605712890625 mb		PEAK 72.89605712890625 mb
TIME 1713483613.8149092		CURRENT 73.13568115234375 mb		PEAK 73.13568115234375 mb
TIME 1713483613.820322		CURRENT 73.3948974609375 mb		PEAK 73.3948974609375 mb
TIME 1713483613.8256326		CURRENT 75.96217346191406 mb		PEAK 75.96217346191406 mb
TIME 1713483613.830987		CURRENT 76.2295150756836 mb		PEAK 76.2295150756836 mb
TIME 1713483613.8363488		CURRENT 76.48067474365234 mb		PEAK 76.48067474365234 mb
TIME 1713483613.8416533		CURRENT 76.74524688720703 mb		PEAK 76.74524688720703 mb
TIME 1713483613.8469458		CURRENT 77.00338745117188 mb		PEAK 77.00338745117188 mb
TIME 1713483613.8523247		CURRENT 77.24470520019531 mb		PEAK 77.24470520019531 mb
TIME 1713483613.8576574		CURRENT 77.5089340209961 mb		PEAK 77.5089340209961 mb
TIME 1713483613.8629773		CURRENT 77.77664184570312 mb		PEAK 77.77664184570312 mb
TIME 1713483613.8683608		CURRENT 78.04114532470703 mb		PEAK 78.04114532470703 mb
TIME 1713483613.8737373		CURRENT 78.31617736816406 mb		PEAK 78.31617736816406 mb
TIME 1713483613.8791094		CURRENT 78.58182525634766 mb		PEAK 78.58182525634766 mb
TIME 1713483613.8844736		CURRENT 78.8253402709961 mb		PEAK 78.8253402709961 mb
TIME 1713483613.8898437		CURRENT 79.10609436035156 mb		PEAK 79.10609436035156 mb
TIME 1713483613.8951178		CURRENT 79.38829040527344 mb		PEAK 79.38829040527344 mb
TIME 1713483613.9005213		CURRENT 79.66366577148438 mb		PEAK 79.66366577148438 mb
TIME 1713483613.9058926		CURRENT 79.94634246826172 mb		PEAK 79.94634246826172 mb
TIME 1713483613.9111671		CURRENT 80.22782897949219 mb		PEAK 80.22782897949219 mb
TIME 1713483613.916613		CURRENT 80.47811889648438 mb		PEAK 80.47811889648438 mb
TIME 1713483613.922046		CURRENT 80.71028137207031 mb		PEAK 80.71028137207031 mb
TIME 1713483613.927372		CURRENT 80.9557876586914 mb		PEAK 80.9557876586914 mb
TIME 1713483613.932797		CURRENT 81.17993927001953 mb		PEAK 81.17993927001953 mb
TIME 1713483613.9381876		CURRENT 81.45174407958984 mb		PEAK 81.45174407958984 mb
TIME 1713483613.9435375		CURRENT 81.73233795166016 mb		PEAK 81.73233795166016 mb
TIME 1713483613.9488797		CURRENT 81.95818328857422 mb		PEAK 81.95818328857422 mb
TIME 1713483613.9542215		CURRENT 82.2008285522461 mb		PEAK 82.2008285522461 mb
TIME 1713483613.9595442		CURRENT 82.48050689697266 mb		PEAK 82.48050689697266 mb
TIME 1713483613.965038		CURRENT 85.34014129638672 mb		PEAK 85.34014129638672 mb
TIME 1713483613.970411		CURRENT 85.60865020751953 mb		PEAK 85.60865020751953 mb
TIME 1713483613.9757175		CURRENT 85.87532806396484 mb		PEAK 85.87532806396484 mb
TIME 1713483613.9814181		CURRENT 86.0865707397461 mb		PEAK 86.0865707397461 mb
TIME 1713483613.9867852		CURRENT 86.3477554321289 mb		PEAK 86.3477554321289 mb
TIME 1713483613.9921358		CURRENT 86.6064682006836 mb		PEAK 86.6064682006836 mb
TIME 1713483613.9974751		CURRENT 86.8713150024414 mb		PEAK 86.8713150024414 mb
TIME 1713483614.00285		CURRENT 87.1443099975586 mb		PEAK 87.1443099975586 mb
TIME 1713483614.008144		CURRENT 87.39446258544922 mb		PEAK 87.39446258544922 mb
TIME 1713483614.0134573		CURRENT 87.62895965576172 mb		PEAK 87.62895965576172 mb
TIME 1713483614.0188243		CURRENT 87.75201416015625 mb		PEAK 87.75201416015625 mb
TIME 1713483614.0241258		CURRENT 88.01972198486328 mb		PEAK 88.01972198486328 mb
TIME 1713483614.0294278		CURRENT 88.2907943725586 mb		PEAK 88.2907943725586 mb
TIME 1713483614.0347824		CURRENT 88.54840850830078 mb		PEAK 88.54840850830078 mb
TIME 1713483614.0401206		CURRENT 88.7484359741211 mb		PEAK 88.7484359741211 mb
TIME 1713483614.0453866		CURRENT 89.03211975097656 mb		PEAK 89.03211975097656 mb
TIME 1713483614.0507174		CURRENT 89.28804016113281 mb		PEAK 89.28804016113281 mb
TIME 1713483614.0561168		CURRENT 89.5503921508789 mb		PEAK 89.5503921508789 mb
TIME 1713483614.0615554		CURRENT 89.81890106201172 mb		PEAK 89.81890106201172 mb
TIME 1713483614.067079		CURRENT 90.0681381225586 mb		PEAK 90.0681381225586 mb
TIME 1713483614.0723803		CURRENT 90.31602478027344 mb		PEAK 90.31602478027344 mb
TIME 1713483614.0776622		CURRENT 90.58866119384766 mb		PEAK 90.58866119384766 mb
TIME 1713483614.082992		CURRENT 90.83815002441406 mb		PEAK 90.83815002441406 mb
TIME 1713483614.08835		CURRENT 91.0882568359375 mb		PEAK 91.0882568359375 mb
TIME 1713483614.0936136		CURRENT 91.3498764038086 mb		PEAK 91.3498764038086 mb
TIME 1713483614.0989017		CURRENT 91.60527038574219 mb		PEAK 91.60527038574219 mb
TIME 1713483614.1043925		CURRENT 91.8543472290039 mb		PEAK 91.8543472290039 mb
TIME 1713483614.109778		CURRENT 92.11360931396484 mb		PEAK 92.11360931396484 mb
TIME 1713483614.1151009		CURRENT 92.35105895996094 mb		PEAK 92.35105895996094 mb
TIME 1713483614.120473		CURRENT 92.61034393310547 mb		PEAK 92.61034393310547 mb
TIME 1713483614.125782		CURRENT 92.876220703125 mb		PEAK 92.876220703125 mb
TIME 1713483614.1311083		CURRENT 96.0313720703125 mb		PEAK 96.0313720703125 mb
TIME 1713483614.1364305		CURRENT 96.28619384765625 mb		PEAK 96.28619384765625 mb
TIME 1713483614.141757		CURRENT 96.55461120605469 mb		PEAK 96.55461120605469 mb
TIME 1713483614.1470554		CURRENT 96.8157730102539 mb		PEAK 96.8157730102539 mb
TIME 1713483614.1523714		CURRENT 97.0631332397461 mb		PEAK 97.0631332397461 mb
TIME 1713483614.157657		CURRENT 97.33740997314453 mb		PEAK 97.33740997314453 mb
TIME 1713483614.1629453		CURRENT 97.61493682861328 mb		PEAK 97.61493682861328 mb
TIME 1713483614.1682525		CURRENT 97.88092803955078 mb		PEAK 97.88092803955078 mb
TIME 1713483614.1735847		CURRENT 98.14456176757812 mb		PEAK 98.14456176757812 mb
TIME 1713483614.1788695		CURRENT 98.42208862304688 mb		PEAK 98.42208862304688 mb
TIME 1713483614.1841922		CURRENT 98.67640686035156 mb		PEAK 98.67640686035156 mb
TIME 1713483614.1896088		CURRENT 98.93907928466797 mb		PEAK 98.93907928466797 mb
TIME 1713483614.1949182		CURRENT 99.19007873535156 mb		PEAK 99.19007873535156 mb
TIME 1713483614.2003305		CURRENT 99.45433044433594 mb		PEAK 99.45433044433594 mb
TIME 1713483614.2056303		CURRENT 99.73446655273438 mb		PEAK 99.73446655273438 mb
TIME 1713483614.2109091		CURRENT 100.00089263916016 mb		PEAK 100.00089263916016 mb
TIME 1713483614.216227		CURRENT 100.27649688720703 mb		PEAK 100.27649688720703 mb
TIME 1713483614.2214954		CURRENT 100.562744140625 mb		PEAK 100.562744140625 mb
TIME 1713483614.2268095		CURRENT 100.8309326171875 mb		PEAK 100.8309326171875 mb
TIME 1713483614.2322397		CURRENT 101.10493469238281 mb		PEAK 101.10493469238281 mb
