Execution ID:		c31eb83a-1237-4842-9525-c966ba865287
Backend:			resource
Precision:			0.0001s
Input Metadata:		num_elements=10000000
Function:			consume_large_memory

TIME 1713483610.9272747		CURRENT 391.3359375 mb		PEAK 391.3359375 mb
TIME 1713483610.9325657		CURRENT 393.65625 mb		PEAK 393.65625 mb
TIME 1713483610.9379604		CURRENT 397.71484375 mb		PEAK 397.71484375 mb
TIME 1713483610.9433162		CURRENT 400.03515625 mb		PEAK 400.03515625 mb
TIME 1713483610.948674		CURRENT 402.35546875 mb		PEAK 402.35546875 mb
TIME 1713483610.9539657		CURRENT 406.41796875 mb		PEAK 406.41796875 mb
TIME 1713483610.9593017		CURRENT 408.734375 mb		PEAK 408.734375 mb
TIME 1713483610.9646554		CURRENT 410.796875 mb		PEAK 410.796875 mb
TIME 1713483610.9699593		CURRENT 412.859375 mb		PEAK 412.859375 mb
TIME 1713483610.9752676		CURRENT 415.1796875 mb		PEAK 415.1796875 mb
TIME 1713483610.9805696		CURRENT 417.7578125 mb		PEAK 417.7578125 mb
TIME 1713483610.9859335		CURRENT 420.078125 mb		PEAK 420.078125 mb
TIME 1713483610.991367		CURRENT 422.76953125 mb		PEAK 422.76953125 mb
TIME 1713483610.9966753		CURRENT 426.828125 mb		PEAK 426.828125 mb
TIME 1713483611.00016		CURRENT 427.859375 mb		PEAK 427.859375 mb
TIME 1713483611.0003424		CURRENT 427.859375 mb		PEAK 427.859375 mb
TIME 1713483611.0641766		CURRENT 427.859375 mb		PEAK 427.859375 mb
