Execution ID:		28c64389-2d26-4f3e-9a84-05991baa7621
Backend:			mprof
Precision:			0.0001s
Input Metadata:		num_elements=10000000
Function:			consume_large_memory

TIME 1713483611.5119298		CURRENT 118.9921875 mb		PEAK 118.9921875 mb
TIME 1713483611.513136		CURRENT 119.5078125 mb		PEAK 119.5078125 mb
TIME 1713483611.51434		CURRENT 120.28125 mb		PEAK 120.28125 mb
TIME 1713483611.5156085		CURRENT 120.796875 mb		PEAK 120.796875 mb
TIME 1713483611.5168872		CURRENT 121.3125 mb		PEAK 121.3125 mb
TIME 1713483611.5181613		CURRENT 121.828125 mb		PEAK 121.828125 mb
TIME 1713483611.5194352		CURRENT 122.34375 mb		PEAK 122.34375 mb
TIME 1713483611.5207264		CURRENT 122.6015625 mb		PEAK 122.6015625 mb
TIME 1713483611.5220017		CURRENT 122.859375 mb		PEAK 122.859375 mb
TIME 1713483611.5232282		CURRENT 123.1171875 mb		PEAK 123.1171875 mb
TIME 1713483611.5244682		CURRENT 123.890625 mb		PEAK 123.890625 mb
TIME 1713483611.525694		CURRENT 124.1484375 mb		PEAK 124.1484375 mb
TIME 1713483611.5268803		CURRENT 124.921875 mb		PEAK 124.921875 mb
TIME 1713483611.5280707		CURRENT 125.4375 mb		PEAK 125.4375 mb
TIME 1713483611.5292907		CURRENT 125.84765625 mb		PEAK 125.84765625 mb
TIME 1713483611.5305123		CURRENT 126.36328125 mb		PEAK 126.36328125 mb
TIME 1713483611.5318046		CURRENT 126.87890625 mb		PEAK 126.87890625 mb
TIME 1713483611.5330248		CURRENT 127.39453125 mb		PEAK 127.39453125 mb
TIME 1713483611.5342276		CURRENT 127.91015625 mb		PEAK 127.91015625 mb
TIME 1713483611.5354102		CURRENT 128.42578125 mb		PEAK 128.42578125 mb
TIME 1713483611.5366037		CURRENT 129.19921875 mb		PEAK 129.19921875 mb
TIME 1713483611.5377972		CURRENT 129.71484375 mb		PEAK 129.71484375 mb
TIME 1713483611.5389814		CURRENT 130.23046875 mb		PEAK 130.23046875 mb
TIME 1713483611.540186		CURRENT 131.00390625 mb		PEAK 131.00390625 mb
TIME 1713483611.5413847		CURRENT 131.51953125 mb		PEAK 131.51953125 mb
TIME 1713483611.542574		CURRENT 131.77734375 mb		PEAK 131.77734375 mb
TIME 1713483611.5438066		CURRENT 132.29296875 mb		PEAK 132.29296875 mb
TIME 1713483611.5450785		CURRENT 133.06640625 mb		PEAK 133.06640625 mb
TIME 1713483611.5462897		CURRENT 133.58203125 mb		PEAK 133.58203125 mb
TIME 1713483611.547494		CURRENT 134.09765625 mb		PEAK 134.09765625 mb
TIME 1713483611.548787		CURRENT 134.61328125 mb		PEAK 134.61328125 mb
TIME 1713483611.5500576		CURRENT 135.12890625 mb		PEAK 135.12890625 mb
TIME 1713483611.5512304		CURRENT 135.64453125 mb		PEAK 135.64453125 mb
TIME 1713483611.5523915		CURRENT 136.3515625 mb		PEAK 136.3515625 mb
TIME 1713483611.5535338		CURRENT 136.8671875 mb		PEAK 136.8671875 mb
TIME 1713483611.5546877		CURRENT 137.3828125 mb		PEAK 137.3828125 mb
TIME 1713483611.5558696		CURRENT 137.8984375 mb		PEAK 137.8984375 mb
TIME 1713483611.557061		CURRENT 138.671875 mb		PEAK 138.671875 mb
TIME 1713483611.5582294		CURRENT 139.1875 mb		PEAK 139.1875 mb
TIME 1713483611.5594063		CURRENT 139.703125 mb		PEAK 139.703125 mb
TIME 1713483611.560576		CURRENT 140.4765625 mb		PEAK 140.4765625 mb
TIME 1713483611.5617318		CURRENT 140.9921875 mb		PEAK 140.9921875 mb
TIME 1713483611.562885		CURRENT 141.5078125 mb		PEAK 141.5078125 mb
TIME 1713483611.5640514		CURRENT 142.0234375 mb		PEAK 142.0234375 mb
TIME 1713483611.5652099		CURRENT 142.796875 mb		PEAK 142.796875 mb
TIME 1713483611.566414		CURRENT 143.3125 mb		PEAK 143.3125 mb
TIME 1713483611.5676146		CURRENT 143.828125 mb		PEAK 143.828125 mb
TIME 1713483611.56879		CURRENT 144.6015625 mb		PEAK 144.6015625 mb
TIME 1713483611.5699446		CURRENT 145.1171875 mb		PEAK 145.1171875 mb
TIME 1713483611.5711253		CURRENT 145.6328125 mb		PEAK 145.6328125 mb
TIME 1713483611.5722964		CURRENT 146.1484375 mb		PEAK 146.1484375 mb
TIME 1713483611.5734928		CURRENT 146.921875 mb		PEAK 146.921875 mb
TIME 1713483611.5747046		CURRENT 147.4375 mb		PEAK 147.4375 mb
TIME 1713483611.5759068		CURRENT 147.953125 mb		PEAK 147.953125 mb
TIME 1713483611.577085		CURRENT 148.46875 mb		PEAK 148.46875 mb
TIME 1713483611.5782726		CURRENT 148.984375 mb		PEAK 148.984375 mb
TIME 1713483611.5794547		CURRENT 149.5 mb		PEAK 149.5 mb
TIME 1713483611.5806432		CURRENT 150.2734375 mb		PEAK 150.2734375 mb
TIME 1713483611.5818133		CURRENT 150.7890625 mb		PEAK 150.7890625 mb
TIME 1713483611.5830066		CURRENT 151.5625 mb		PEAK 151.5625 mb
TIME 1713483611.5841923		CURRENT 152.078125 mb		PEAK 152.078125 mb
TIME 1713483611.5853853		CURRENT 152.59375 mb		PEAK 152.59375 mb
TIME 1713483611.5865672		CURRENT 153.3671875 mb		PEAK 153.3671875 mb
TIME 1713483611.5877762		CURRENT 153.625 mb		PEAK 153.625 mb
TIME 1713483611.5889993		CURRENT 154.3984375 mb		PEAK 154.3984375 mb
TIME 1713483611.5901983		CURRENT 154.9140625 mb		PEAK 154.9140625 mb
TIME 1713483611.5914235		CURRENT 155.4296875 mb		PEAK 155.4296875 mb
TIME 1713483611.5926049		CURRENT 156.203125 mb		PEAK 156.203125 mb
TIME 1713483611.5938096		CURRENT 156.71875 mb		PEAK 156.71875 mb
TIME 1713483611.59502		CURRENT 157.234375 mb		PEAK 157.234375 mb
TIME 1713483611.5962014		CURRENT 157.75 mb		PEAK 157.75 mb
TIME 1713483611.597379		CURRENT 158.265625 mb		PEAK 158.265625 mb
TIME 1713483611.5985658		CURRENT 159.0390625 mb		PEAK 159.0390625 mb
TIME 1713483611.5997298		CURRENT 159.5546875 mb		PEAK 159.5546875 mb
TIME 1713483611.6008687		CURRENT 160.0703125 mb		PEAK 160.0703125 mb
TIME 1713483611.6020882		CURRENT 160.5859375 mb		PEAK 160.5859375 mb
TIME 1713483611.603335		CURRENT 161.359375 mb		PEAK 161.359375 mb
TIME 1713483611.604596		CURRENT 161.359375 mb		PEAK 161.359375 mb
TIME 1713483611.605835		CURRENT 161.875 mb		PEAK 161.875 mb
TIME 1713483611.6070828		CURRENT 162.390625 mb		PEAK 162.390625 mb
TIME 1713483611.6083143		CURRENT 162.6484375 mb		PEAK 162.6484375 mb
TIME 1713483611.6095636		CURRENT 162.6484375 mb		PEAK 162.6484375 mb
TIME 1713483611.6107798		CURRENT 164.90234375 mb		PEAK 164.90234375 mb
TIME 1713483611.6120036		CURRENT 165.16015625 mb		PEAK 165.16015625 mb
TIME 1713483611.6132367		CURRENT 165.41796875 mb		PEAK 165.41796875 mb
TIME 1713483611.614471		CURRENT 165.67578125 mb		PEAK 165.67578125 mb
TIME 1713483611.6157172		CURRENT 166.19140625 mb		PEAK 166.19140625 mb
TIME 1713483611.6169634		CURRENT 166.70703125 mb		PEAK 166.70703125 mb
TIME 1713483611.6181386		CURRENT 167.22265625 mb		PEAK 167.22265625 mb
TIME 1713483611.6193166		CURRENT 167.73828125 mb		PEAK 167.73828125 mb
TIME 1713483611.6205409		CURRENT 167.99609375 mb		PEAK 167.99609375 mb
TIME 1713483611.621848		CURRENT 168.51171875 mb		PEAK 168.51171875 mb
TIME 1713483611.623126		CURRENT 168.76953125 mb		PEAK 168.76953125 mb
TIME 1713483611.6248002		CURRENT 169.02734375 mb		PEAK 169.02734375 mb
TIME 1713483611.6260273		CURRENT 169.28515625 mb		PEAK 169.28515625 mb
TIME 1713483611.627238		CURRENT 169.54296875 mb		PEAK 169.54296875 mb
TIME 1713483611.628482		CURRENT 169.80078125 mb		PEAK 169.80078125 mb
TIME 1713483611.629803		CURRENT 170.31640625 mb		PEAK 170.31640625 mb
TIME 1713483611.6311486		CURRENT 170.83203125 mb		PEAK 170.83203125 mb
TIME 1713483611.6323888		CURRENT 171.08984375 mb		PEAK 171.08984375 mb
TIME 1713483611.633717		CURRENT 171.60546875 mb		PEAK 171.60546875 mb
TIME 1713483611.6349854		CURRENT 172.12109375 mb		PEAK 172.12109375 mb
TIME 1713483611.6362169		CURRENT 172.63671875 mb		PEAK 172.63671875 mb
TIME 1713483611.6374285		CURRENT 173.15234375 mb		PEAK 173.15234375 mb
TIME 1713483611.6386912		CURRENT 173.66796875 mb		PEAK 173.66796875 mb
TIME 1713483611.6399255		CURRENT 174.18359375 mb		PEAK 174.18359375 mb
TIME 1713483611.6411064		CURRENT 174.90234375 mb		PEAK 174.90234375 mb
TIME 1713483611.6422799		CURRENT 177.15234375 mb		PEAK 177.15234375 mb
TIME 1713483611.643537		CURRENT 177.41015625 mb		PEAK 177.41015625 mb
TIME 1713483611.6448436		CURRENT 177.66796875 mb		PEAK 177.66796875 mb
TIME 1713483611.6460118		CURRENT 177.66796875 mb		PEAK 177.66796875 mb
TIME 1713483611.647273		CURRENT 177.92578125 mb		PEAK 177.92578125 mb
TIME 1713483611.6485183		CURRENT 178.18359375 mb		PEAK 178.18359375 mb
TIME 1713483611.6497707		CURRENT 178.44140625 mb		PEAK 178.44140625 mb
TIME 1713483611.65095		CURRENT 178.95703125 mb		PEAK 178.95703125 mb
TIME 1713483611.652199		CURRENT 179.47265625 mb		PEAK 179.47265625 mb
TIME 1713483611.6533866		CURRENT 179.73046875 mb		PEAK 179.73046875 mb
TIME 1713483611.6546907		CURRENT 180.24609375 mb		PEAK 180.24609375 mb
TIME 1713483611.655951		CURRENT 180.76171875 mb		PEAK 180.76171875 mb
TIME 1713483611.6571712		CURRENT 181.27734375 mb		PEAK 181.27734375 mb
TIME 1713483611.6584795		CURRENT 181.79296875 mb		PEAK 181.79296875 mb
TIME 1713483611.6597261		CURRENT 182.05078125 mb		PEAK 182.05078125 mb
TIME 1713483611.660957		CURRENT 182.56640625 mb		PEAK 182.56640625 mb
TIME 1713483611.662176		CURRENT 183.08203125 mb		PEAK 183.08203125 mb
TIME 1713483611.6634233		CURRENT 183.59765625 mb		PEAK 183.59765625 mb
TIME 1713483611.6646047		CURRENT 183.85546875 mb		PEAK 183.85546875 mb
TIME 1713483611.665823		CURRENT 184.62890625 mb		PEAK 184.62890625 mb
TIME 1713483611.666959		CURRENT 184.88671875 mb		PEAK 184.88671875 mb
TIME 1713483611.6680944		CURRENT 185.66015625 mb		PEAK 185.66015625 mb
TIME 1713483611.6692445		CURRENT 185.91796875 mb		PEAK 185.91796875 mb
TIME 1713483611.6703706		CURRENT 186.69140625 mb		PEAK 186.69140625 mb
TIME 1713483611.6715195		CURRENT 187.20703125 mb		PEAK 187.20703125 mb
TIME 1713483611.6726837		CURRENT 187.72265625 mb		PEAK 187.72265625 mb
TIME 1713483611.6738384		CURRENT 188.23828125 mb		PEAK 188.23828125 mb
TIME 1713483611.6750295		CURRENT 189.01171875 mb		PEAK 189.01171875 mb
TIME 1713483611.676164		CURRENT 189.52734375 mb		PEAK 189.52734375 mb
TIME 1713483611.6772985		CURRENT 190.04296875 mb		PEAK 190.04296875 mb
TIME 1713483611.67845		CURRENT 190.55859375 mb		PEAK 190.55859375 mb
TIME 1713483611.679604		CURRENT 191.07421875 mb		PEAK 191.07421875 mb
TIME 1713483611.6807935		CURRENT 191.5625 mb		PEAK 191.5625 mb
TIME 1713483611.6819515		CURRENT 192.078125 mb		PEAK 192.078125 mb
TIME 1713483611.683161		CURRENT 192.59375 mb		PEAK 192.59375 mb
TIME 1713483611.6843855		CURRENT 193.3671875 mb		PEAK 193.3671875 mb
TIME 1713483611.6855867		CURRENT 193.625 mb		PEAK 193.625 mb
TIME 1713483611.686787		CURRENT 194.140625 mb		PEAK 194.140625 mb
TIME 1713483611.6879802		CURRENT 194.9140625 mb		PEAK 194.9140625 mb
TIME 1713483611.6891534		CURRENT 195.4296875 mb		PEAK 195.4296875 mb
TIME 1713483611.6903088		CURRENT 195.9453125 mb		PEAK 195.9453125 mb
TIME 1713483611.6914272		CURRENT 196.4609375 mb		PEAK 196.4609375 mb
TIME 1713483611.6925983		CURRENT 196.9765625 mb		PEAK 196.9765625 mb
TIME 1713483611.6937692		CURRENT 197.4921875 mb		PEAK 197.4921875 mb
TIME 1713483611.694917		CURRENT 198.0078125 mb		PEAK 198.0078125 mb
TIME 1713483611.6961184		CURRENT 198.5234375 mb		PEAK 198.5234375 mb
TIME 1713483611.6972964		CURRENT 199.0390625 mb		PEAK 199.0390625 mb
TIME 1713483611.6984682		CURRENT 199.5546875 mb		PEAK 199.5546875 mb
TIME 1713483611.6996574		CURRENT 200.0703125 mb		PEAK 200.0703125 mb
TIME 1713483611.7008603		CURRENT 200.5859375 mb		PEAK 200.5859375 mb
TIME 1713483611.7020574		CURRENT 201.1015625 mb		PEAK 201.1015625 mb
TIME 1713483611.7033198		CURRENT 201.6171875 mb		PEAK 201.6171875 mb
TIME 1713483611.7045195		CURRENT 202.1328125 mb		PEAK 202.1328125 mb
TIME 1713483611.705709		CURRENT 202.6484375 mb		PEAK 202.6484375 mb
TIME 1713483611.7068655		CURRENT 203.1640625 mb		PEAK 203.1640625 mb
TIME 1713483611.7080293		CURRENT 203.6796875 mb		PEAK 203.6796875 mb
TIME 1713483611.7091885		CURRENT 204.1953125 mb		PEAK 204.1953125 mb
TIME 1713483611.7103724		CURRENT 204.96875 mb		PEAK 204.96875 mb
TIME 1713483611.7115378		CURRENT 205.484375 mb		PEAK 205.484375 mb
TIME 1713483611.7126968		CURRENT 205.7421875 mb		PEAK 205.7421875 mb
TIME 1713483611.7138932		CURRENT 206.515625 mb		PEAK 206.515625 mb
TIME 1713483611.715111		CURRENT 207.03125 mb		PEAK 207.03125 mb
TIME 1713483611.7162547		CURRENT 207.546875 mb		PEAK 207.546875 mb
TIME 1713483611.7174177		CURRENT 208.0625 mb		PEAK 208.0625 mb
TIME 1713483611.7185943		CURRENT 208.578125 mb		PEAK 208.578125 mb
TIME 1713483611.719757		CURRENT 209.09375 mb		PEAK 209.09375 mb
TIME 1713483611.7209415		CURRENT 209.609375 mb		PEAK 209.609375 mb
TIME 1713483611.7221136		CURRENT 210.125 mb		PEAK 210.125 mb
TIME 1713483611.7232845		CURRENT 210.640625 mb		PEAK 210.640625 mb
TIME 1713483611.7244928		CURRENT 213.15234375 mb		PEAK 213.15234375 mb
TIME 1713483611.7256594		CURRENT 213.66796875 mb		PEAK 213.66796875 mb
TIME 1713483611.7268333		CURRENT 213.92578125 mb		PEAK 213.92578125 mb
TIME 1713483611.727975		CURRENT 214.44140625 mb		PEAK 214.44140625 mb
TIME 1713483611.7291238		CURRENT 214.95703125 mb		PEAK 214.95703125 mb
TIME 1713483611.7302806		CURRENT 215.47265625 mb		PEAK 215.47265625 mb
TIME 1713483611.731462		CURRENT 215.98828125 mb		PEAK 215.98828125 mb
TIME 1713483611.7326536		CURRENT 216.50390625 mb		PEAK 216.50390625 mb
TIME 1713483611.733827		CURRENT 217.01953125 mb		PEAK 217.01953125 mb
TIME 1713483611.7350323		CURRENT 217.53515625 mb		PEAK 217.53515625 mb
TIME 1713483611.7361789		CURRENT 218.05078125 mb		PEAK 218.05078125 mb
TIME 1713483611.7373137		CURRENT 218.56640625 mb		PEAK 218.56640625 mb
TIME 1713483611.738451		CURRENT 219.08203125 mb		PEAK 219.08203125 mb
TIME 1713483611.7395678		CURRENT 219.59765625 mb		PEAK 219.59765625 mb
TIME 1713483611.740681		CURRENT 219.85546875 mb		PEAK 219.85546875 mb
TIME 1713483611.7418299		CURRENT 220.37109375 mb		PEAK 220.37109375 mb
TIME 1713483611.7429664		CURRENT 221.14453125 mb		PEAK 221.14453125 mb
TIME 1713483611.7441008		CURRENT 221.66015625 mb		PEAK 221.66015625 mb
TIME 1713483611.7452455		CURRENT 222.17578125 mb		PEAK 222.17578125 mb
TIME 1713483611.7464025		CURRENT 222.69140625 mb		PEAK 222.69140625 mb
TIME 1713483611.74754		CURRENT 223.20703125 mb		PEAK 223.20703125 mb
TIME 1713483611.7486627		CURRENT 223.72265625 mb		PEAK 223.72265625 mb
TIME 1713483611.749848		CURRENT 224.23828125 mb		PEAK 224.23828125 mb
TIME 1713483611.7510371		CURRENT 225.01171875 mb		PEAK 225.01171875 mb
TIME 1713483611.752227		CURRENT 225.52734375 mb		PEAK 225.52734375 mb
TIME 1713483611.7533648		CURRENT 226.04296875 mb		PEAK 226.04296875 mb
TIME 1713483611.7546494		CURRENT 226.81640625 mb		PEAK 226.81640625 mb
TIME 1713483611.7559187		CURRENT 227.33203125 mb		PEAK 227.33203125 mb
TIME 1713483611.7570558		CURRENT 227.84765625 mb		PEAK 227.84765625 mb
TIME 1713483611.7582016		CURRENT 228.62109375 mb		PEAK 228.62109375 mb
TIME 1713483611.7593634		CURRENT 229.13671875 mb		PEAK 229.13671875 mb
TIME 1713483611.7606568		CURRENT 229.65234375 mb		PEAK 229.65234375 mb
TIME 1713483611.761818		CURRENT 230.16796875 mb		PEAK 230.16796875 mb
TIME 1713483611.763125		CURRENT 230.42578125 mb		PEAK 230.42578125 mb
